Customer_ID,Join_Date,Industry,Total_Users,Monthly_Revenue,Contract_Type,Support_Tickets,Last_Login_Days_Ago,Churn_Label,Churn_Label_Flag,Total_Users_Flag,Monthly_Revenue_Flag,Last_Login_Days_Ago_Flag,Support_Tickets_Missing,Contract_Type_Unknown
2154,2022-07-01,Retail,2.0,129.0,1 Year,1.0,8.0,No,,,,,0,0
2155,2022-01-24,Retail,8.0,403.0,1 Year,0.0,20.0,Yes,,,,,0,0
2156,2021-04-04,Healthcare,26.0,1299.0,1 Year,3.0,16.0,No,,,,,0,0
2157,2022-08-16,Education,12.0,635.0,Month-to-Month,2.0,29.0,Yes,,,,,0,0
2158,2021-09-07,Tech,22.0,1111.0,2 Year,0.0,13.0,No,,,,,1,0
2159,2020-04-02,Education,16.0,845.0,Month-to-Month,3.0,16.0,Yes,,,,,0,0
2160,2021-06-02,Tech,4.0,225.0,1 Year,2.0,18.0,No,,,,,0,0
2161,2022-08-05,Healthcare,30.0,1502.0,Month-to-Month,0.0,26.0,Yes,,,,,0,0
2162,2021-10-04,Finance,5.0,288.0,2 Year,4.0,14.0,No,,,,,0,0
2163,2021-03-08,Tech,11.0,553.0,Month-to-Month,2.0,23.0,Yes,,,,,0,0
2164,2022-06-07,Retail,8.0,448.0,Month-to-Month,0.0,0.0,Yes,,,,,0,0
2165,2022-07-31,Healthcare,27.0,1381.0,2 Year,2.0,30.0,No,,,,,0,0
2166,2022-01-08,Tech,14.0,730.0,1 Year,0.0,2.0,Yes,,,,,1,0
2167,2021-01-20,Retail,37.0,1833.0,Month-to-Month,0.0,15.0,No,,,,,0,0
2168,2021-01-25,Tech,68.0,3391.0,1 Year,0.0,24.0,No,,,,,0,0
2169,2020-08-26,Retail,30.0,1501.0,Month-to-Month,1.0,23.0,No,,,,,0,0
2170,2020-02-10,Retail,32.0,1637.0,2 Year,1.0,7.0,No,,,,,0,0
2171,2020-04-14,Retail,15.0,772.0,Month-to-Month,1.0,3.0,No,,,,,0,0
2172,2022-10-12,Manufacturing,3.0,200.0,1 Year,0.0,1.0,No,,,,,0,0
2173,2022-09-26,Healthcare,10.0,509.0,2 Year,3.0,1.0,No,,,,,0,0
2174,2020-05-10,Manufacturing,18.0,914.0,2 Year,2.0,13.0,No,,,,,0,0
2175,2021-12-11,Education,9.0,487.0,2 Year,1.0,13.0,Yes,,,,,0,0
2176,2021-01-28,Education,32.0,1640.0,1 Year,3.0,14.0,No,,,,,0,0
2177,2021-11-25,Retail,26.0,1339.0,Month-to-Month,0.0,28.0,No,,,,,0,0
2178,2022-01-07,Tech,11.0,590.0,Month-to-Month,3.0,,No,,,,negative_set_to_missing,0,0
2179,2022-09-15,Retail,6.0,296.0,Month-to-Month,1.0,6.0,No,,,,,0,0
2180,2022-10-08,Healthcare,2.0,118.0,Month-to-Month,3.0,6.0,No,,,,,0,0
2181,2021-06-18,Manufacturing,4.0,225.0,2 Year,2.0,5.0,No,,,,,0,0
2182,2020-03-06,Manufacturing,4.0,188.0,1 Year,0.0,13.0,No,,,,,0,0
2183,2021-04-03,Manufacturing,7.0,392.0,1 Year,4.0,10.0,No,,,,,0,0
2184,2021-07-01,Education,20.0,999.0,2 Year,3.0,27.0,No,,,,,0,0
2185,2020-04-13,Manufacturing,48.0,2436.0,1 Year,1.0,30.0,Yes,,,,,0,0
2186,2020-07-27,Finance,20.0,985.0,2 Year,1.0,3.0,No,,,,,0,0
2187,2022-01-10,Retail,4.0,200.0,2 Year,0.0,9.0,No,,,,,0,0
2188,2020-07-22,Finance,14.0,699.0,2 Year,4.0,11.0,No,,,,,0,0
2189,2022-06-18,Healthcare,16.0,833.0,Month-to-Month,0.0,7.0,No,,,,,0,0
2190,2022-10-31,Healthcare,38.0,1901.0,Month-to-Month,3.0,,No,,,,negative_set_to_missing,0,0
2191,2021-05-17,Retail,64.0,3199.0,2 Year,1.0,13.0,No,,,,,0,0
2192,2022-04-26,Healthcare,37.0,1882.0,1 Year,2.0,30.0,No,,,,,0,0
2193,2020-03-01,Tech,29.0,1486.0,Month-to-Month,4.0,24.0,Yes,,,,,0,0
2194,2020-06-22,Tech,32.0,1623.0,1 Year,2.0,12.0,No,,,,,0,0
2195,2022-03-16,Tech,9.0,434.0,2 Year,2.0,29.0,No,,,,,0,0
2196,2022-11-30,Healthcare,13.0,667.0,1 Year,0.0,12.0,No,,,,,1,0
2197,2021-10-04,Finance,3.0,174.0,Month-to-Month,3.0,26.0,No,,,,,0,0
2198,2022-04-07,Manufacturing,4.0,237.0,2 Year,3.0,6.0,No,,,,,0,0
2199,2022-06-24,Tech,13.0,674.0,2 Year,2.0,12.0,No,,,,,0,0
2200,2020-03-16,Finance,17.0,898.0,1 Year,2.0,12.0,No,,,,,0,0
2201,2022-12-01,Manufacturing,9.0,499.0,1 Year,3.0,6.0,No,,,,,0,0
2202,2021-11-28,Healthcare,16.0,800.0,Month-to-Month,1.0,0.0,No,,,,,0,0
2203,2021-05-09,Tech,2.0,118.0,2 Year,4.0,13.0,No,,,,,0,0
2204,2022-02-02,Education,12.0,613.0,2 Year,3.0,16.0,No,,,,,0,0
2205,2020-09-12,Finance,10.0,537.0,Unknown,6.0,18.0,No,,,,,0,1
2206,2022-12-28,Education,16.0,809.0,1 Year,1.0,9.0,No,,,,,0,0
2207,2020-10-13,Manufacturing,66.0,3328.0,2 Year,1.0,23.0,No,recoded_from_1,,,,0,0
2208,2021-01-29,Retail,5.0,276.0,1 Year,4.0,3.0,No,,,,,0,0
2209,2020-06-16,Retail,19.0,941.0,Month-to-Month,0.0,13.0,No,,,,,0,0
2210,2020-06-08,Retail,31.0,1577.0,2 Year,3.0,16.0,No,,,,,0,0
2211,2021-06-24,Retail,23.0,1193.0,2 Year,4.0,13.0,No,,,,,0,0
2212,2022-05-03,Finance,2.0,100.0,Month-to-Month,2.0,16.0,No,,,,,0,0
2213,2022-11-17,Education,27.0,1397.0,Month-to-Month,1.0,22.0,No,,,,,0,0
2214,2020-11-17,Manufacturing,21.0,1077.0,Month-to-Month,1.0,19.0,Yes,,,,,0,0
2215,2021-08-16,Healthcare,27.0,1335.0,2 Year,2.0,4.0,No,,,,,0,0
2216,2021-09-13,Manufacturing,16.0,817.0,1 Year,3.0,0.0,No,,,,,0,0
2217,2022-05-13,Education,20.0,986.0,1 Year,0.0,28.0,No,,,,,0,0
2218,2022-09-28,Retail,16.0,780.0,Month-to-Month,1.0,,No,,,,negative_set_to_missing,0,0
2219,2022-09-12,Retail,25.0,1269.0,2 Year,5.0,14.0,No,,,,,0,0
2220,2020-09-28,Retail,3.0,147.0,2 Year,0.0,20.0,No,,,,,1,0
2221,2020-11-01,Retail,2.0,121.0,Month-to-Month,1.0,25.0,No,,,,,0,0
2222,2021-04-21,Retail,19.0,980.0,1 Year,3.0,17.0,Yes,,,,,0,0
2223,2021-07-22,Education,19.0,941.0,Month-to-Month,2.0,22.0,Yes,,,,,0,0
2224,2021-09-24,Manufacturing,4.0,195.0,2 Year,1.0,17.0,No,,,,,0,0
2225,2020-04-18,Tech,49.0,2496.0,Month-to-Month,3.0,24.0,No,,,,,0,0
2226,2022-12-25,Manufacturing,8.0,403.0,Month-to-Month,7.0,8.0,Yes,,,,,0,0
2227,2022-06-28,Retail,17.0,840.0,2 Year,1.0,19.0,No,,,,,0,0
2228,2020-02-17,Healthcare,11.0,573.0,1 Year,0.0,5.0,No,,,,,0,0
2229,2022-02-21,Healthcare,75.0,3762.0,Month-to-Month,3.0,3.0,No,,,,,0,0
2230,2020-10-21,Retail,28.0,1403.0,1 Year,1.0,24.0,No,,,,,0,0
2231,2020-12-12,Healthcare,45.0,2237.0,2 Year,0.0,30.0,Yes,,,,,0,0
2232,2022-03-09,Retail,13.0,642.0,1 Year,2.0,4.0,No,,,,,0,0
2233,2020-09-04,Retail,15.0,736.0,Month-to-Month,0.0,7.0,No,,,,,1,0
2234,2022-11-07,Manufacturing,18.0,944.0,1 Year,1.0,30.0,Yes,,,,,0,0
2235,2022-04-13,Tech,17.0,838.0,1 Year,3.0,,No,,,,negative_set_to_missing,0,0
2236,2021-07-05,Education,23.0,1200.0,2 Year,1.0,21.0,No,,,,,0,0
2237,2020-09-14,Manufacturing,27.0,1368.0,2 Year,0.0,13.0,No,,,,,1,0
2238,2021-02-20,Manufacturing,11.0,548.0,1 Year,3.0,17.0,No,,,,,0,0
2239,2022-05-17,Manufacturing,34.0,1737.0,Month-to-Month,3.0,0.0,No,,,,,0,0
2240,2021-08-15,Manufacturing,5.0,251.0,Month-to-Month,2.0,1.0,No,,,,,0,0
2241,2021-05-28,Manufacturing,22.0,1128.0,1 Year,2.0,26.0,No,,,,,0,0
2242,2021-07-30,Retail,2.0,85.0,Month-to-Month,1.0,23.0,Yes,,,,,0,0
2243,2020-09-08,Finance,9.0,447.0,2 Year,2.0,17.0,No,,,,,0,0
2244,2022-10-30,Education,8.0,420.0,2 Year,1.0,30.0,No,,,,,0,0
2245,2022-07-16,Retail,5.0,264.0,Month-to-Month,3.0,21.0,No,,,,,0,0
2246,2021-11-03,Tech,15.0,732.0,2 Year,1.0,4.0,Yes,,,,,0,0
2247,2020-01-20,Retail,16.0,802.0,1 Year,2.0,17.0,No,,,,,0,0
2248,2020-06-15,Retail,33.0,1639.0,2 Year,1.0,0.0,No,,,,,0,0
2249,2020-09-09,Education,19.0,975.0,1 Year,2.0,26.0,No,,,,,0,0
2250,2020-01-18,Finance,24.0,1195.0,1 Year,1.0,11.0,No,,,,,0,0
2251,2020-02-10,Manufacturing,10.0,515.0,2 Year,2.0,29.0,No,,,,,0,0
2252,2021-09-12,Education,20.0,1008.0,Month-to-Month,2.0,15.0,Yes,,,,,0,0
2253,2021-03-04,Manufacturing,14.0,680.0,Month-to-Month,1.0,26.0,Yes,,,,,0,0
2254,2022-10-21,Education,18.0,943.0,Month-to-Month,3.0,17.0,No,,,,,0,0
2255,2020-12-25,Manufacturing,6.0,288.0,2 Year,0.0,4.0,No,,,,,0,0
2256,2021-04-11,Tech,7.0,396.0,2 Year,0.0,25.0,No,,,,,1,0
2257,2022-12-27,Education,26.0,1312.0,2 Year,3.0,17.0,Yes,,,,,0,0
2258,2020-04-16,Education,25.0,1271.0,1 Year,2.0,27.0,No,recoded_from_1,,,,0,0
2259,2022-11-27,Tech,32.0,1639.0,1 Year,2.0,11.0,Yes,,,,,0,0
2260,2021-07-23,Healthcare,19.0,983.0,2 Year,3.0,14.0,No,,,,,0,0
2261,2020-06-16,Tech,29.0,1433.0,2 Year,1.0,7.0,No,,,,,0,0
2262,2021-05-26,Tech,29.0,1455.0,Month-to-Month,2.0,10.0,No,,,,,0,0
2263,2020-02-27,Healthcare,22.0,1141.0,1 Year,1.0,25.0,Yes,,,,,0,0
2264,2021-05-27,Tech,8.0,411.0,Month-to-Month,2.0,15.0,No,,,,,0,0
2265,2021-11-14,Retail,12.0,646.0,Month-to-Month,4.0,30.0,No,,,,,0,0
2266,2020-07-14,Tech,12.0,637.0,2 Year,1.0,3.0,No,,,,,0,0
2267,2022-02-11,Retail,7.0,370.0,2 Year,3.0,2.0,No,,,,,0,0
2268,2020-04-22,Tech,61.0,3068.0,2 Year,3.0,20.0,No,,,,,0,0
2269,2020-04-16,Finance,21.0,1067.0,1 Year,0.0,12.0,No,,,,,1,0
2270,2020-01-22,Manufacturing,9.0,488.0,1 Year,4.0,14.0,No,,,,,0,0
2271,2020-07-26,Healthcare,26.0,1323.0,2 Year,0.0,30.0,Yes,,,,,1,0
2272,2021-01-29,Manufacturing,3.0,143.0,Month-to-Month,5.0,0.0,Yes,,,,,0,0
2273,2020-09-15,Retail,7.0,395.0,1 Year,4.0,11.0,No,,,,,0,0
2274,2021-01-15,Healthcare,3.0,161.0,Month-to-Month,1.0,25.0,Yes,,,,,0,0
2275,2022-06-11,Manufacturing,12.0,645.0,2 Year,2.0,24.0,No,,,,,0,0
2276,2020-10-25,Tech,9.0,448.0,1 Year,0.0,9.0,No,,,,,1,0
2277,2022-11-26,Tech,13.0,648.0,Month-to-Month,1.0,7.0,No,,,,,0,0
2278,2022-05-14,Healthcare,26.0,1324.0,Month-to-Month,2.0,6.0,Yes,,,,,0,0
2279,2021-01-22,Healthcare,17.0,890.0,2 Year,5.0,22.0,No,,,,,0,0
2280,2021-11-18,Tech,23.0,1168.0,1 Year,0.0,10.0,No,,,,,0,0
2281,2022-10-12,Manufacturing,2.0,108.0,Month-to-Month,4.0,20.0,No,,,,,0,0
2282,2021-03-12,Education,8.0,410.0,1 Year,4.0,23.0,No,,,,,0,0
2283,2022-02-08,Tech,11.0,556.0,1 Year,1.0,5.0,Yes,,,,,0,0
2284,2022-01-02,Education,21.0,1033.0,2 Year,1.0,3.0,No,,,,,0,0
2285,2022-01-07,Education,31.0,1535.0,Month-to-Month,2.0,6.0,Yes,,,,,0,0
2286,2020-12-22,Tech,13.0,673.0,2 Year,5.0,7.0,Yes,,,,,0,0
2287,2020-02-12,Finance,1.0,47.0,1 Year,2.0,20.0,No,,,,,0,0
2288,2021-09-16,Manufacturing,12.0,638.0,Month-to-Month,2.0,11.0,No,,,,,0,0
2289,2022-06-07,Finance,2.0,88.0,Month-to-Month,0.0,4.0,Yes,,,,,0,0
2290,2022-12-26,Education,13.0,678.0,2 Year,3.0,11.0,No,,,,,0,0
2291,2021-05-15,Finance,12.0,585.0,2 Year,2.0,18.0,No,,,,,0,0
2292,2021-11-02,Manufacturing,6.0,311.0,Month-to-Month,6.0,20.0,No,,,,,0,0
2293,2022-09-28,Manufacturing,15.0,756.0,2 Year,2.0,2.0,No,,,,,0,0
2294,2020-05-12,Manufacturing,7.0,351.0,2 Year,0.0,12.0,No,,,,,0,0
2295,2022-02-05,Manufacturing,49.0,2493.0,2 Year,2.0,14.0,No,,,,,0,0
2296,2022-09-16,Manufacturing,40.0,2043.0,1 Year,3.0,8.0,No,,,,,0,0
2297,2020-03-15,Retail,3.0,156.0,Month-to-Month,2.0,28.0,No,,,,,0,0
2298,2021-03-23,Healthcare,63.0,3169.0,1 Year,4.0,28.0,No,,,,,0,0
2299,2021-06-05,Manufacturing,5.0,300.0,Month-to-Month,3.0,4.0,No,,,,,0,0
2300,2021-12-21,Retail,2.0,109.0,2 Year,1.0,1.0,No,,,,,0,0
2301,2022-07-12,Healthcare,21.0,1089.0,1 Year,1.0,13.0,No,,,,,0,0
2302,2022-02-22,Healthcare,3.0,133.0,Month-to-Month,1.0,14.0,No,,,,,0,0
2303,2020-06-17,Healthcare,36.0,1817.0,2 Year,3.0,16.0,No,,,,,0,0
2304,2021-04-11,Healthcare,12.0,592.0,Month-to-Month,2.0,2.0,No,,,,,0,0
2305,2021-02-06,Healthcare,1.0,72.0,1 Year,4.0,9.0,No,,,,,0,0
2306,2021-01-25,Healthcare,32.0,1597.0,2 Year,0.0,23.0,No,,,,,0,0
2307,2021-07-31,Education,16.0,824.0,1 Year,1.0,30.0,No,,,,,0,0
2308,2020-01-25,Retail,4.0,240.0,2 Year,3.0,16.0,No,,,,,0,0
2309,2021-04-11,Manufacturing,29.0,1459.0,2 Year,2.0,23.0,No,,,,,0,0
2310,2022-08-17,Retail,7.0,389.0,1 Year,4.0,25.0,No,,,,,0,0
2311,2022-05-05,Manufacturing,10.0,506.0,1 Year,2.0,14.0,Yes,,,,,0,0
2312,2020-09-19,Healthcare,49.0,2469.0,2 Year,2.0,0.0,No,,,,,0,0
2313,2021-11-26,Education,6.0,308.0,1 Year,0.0,13.0,No,,,,,0,0
2314,2021-09-05,Finance,16.0,821.0,2 Year,2.0,0.0,Yes,,,,,0,0
2315,2021-11-07,Retail,26.0,1330.0,1 Year,2.0,6.0,No,,,,,0,0
2316,2021-01-20,Healthcare,44.0,2240.0,Month-to-Month,2.0,10.0,No,,,,,0,0
2317,2020-07-09,Manufacturing,22.0,1101.0,Month-to-Month,2.0,21.0,Yes,,,,,0,0
2318,2022-09-27,Finance,11.0,533.0,Month-to-Month,4.0,6.0,No,,,,,0,0
2319,2021-08-19,Tech,35.0,1797.0,Month-to-Month,2.0,14.0,Yes,,,,,0,0
2320,2020-12-17,Manufacturing,11.0,571.0,1 Year,1.0,12.0,No,,,,,0,0
2321,2022-05-06,Finance,33.0,1691.0,2 Year,0.0,2.0,No,,,,,0,0
2322,2020-09-23,Finance,37.0,1856.0,1 Year,3.0,13.0,No,,,,,0,0
2323,2021-09-27,Tech,1.0,55.0,2 Year,4.0,22.0,No,,,,,0,0
2324,2020-10-19,Manufacturing,6.0,337.0,Month-to-Month,0.0,26.0,No,,,,,0,0
2325,2021-11-04,Healthcare,8.0,442.0,1 Year,4.0,14.0,No,,,,,0,0
2326,2022-07-23,Manufacturing,8.0,424.0,2 Year,0.0,26.0,No,,,,,0,0
2327,2020-12-24,Retail,23.0,1183.0,Month-to-Month,1.0,5.0,No,,,,,0,0
2328,2022-02-26,Tech,11.0,553.0,2 Year,0.0,18.0,No,,,,,0,0
2329,2021-05-05,Tech,8.0,400.0,1 Year,2.0,28.0,No,,,,,0,0
2330,2021-03-20,Tech,9.0,493.0,1 Year,2.0,24.0,No,,,,,0,0
2331,2020-08-03,Manufacturing,39.0,1994.0,1 Year,5.0,13.0,No,,,,,0,0
2332,2020-04-01,Retail,8.0,439.0,Month-to-Month,1.0,2.0,No,,,,,0,0
2333,2022-02-19,Tech,5.0,273.0,2 Year,3.0,12.0,No,,,,,0,0
2334,2021-05-28,Retail,32.0,1594.0,2 Year,0.0,29.0,No,,,,,1,0
2335,2022-09-19,Retail,6.0,339.0,Month-to-Month,2.0,2.0,No,,,,,0,0
2336,2020-10-14,Manufacturing,22.0,1140.0,1 Year,4.0,26.0,No,,,,,0,0
2337,2020-07-24,Tech,6.0,302.0,1 Year,4.0,3.0,No,,,,,0,0
2338,2020-01-23,Education,16.0,814.0,Month-to-Month,1.0,14.0,Yes,,,,,0,0
2339,2022-12-26,Education,11.0,557.0,1 Year,0.0,22.0,No,,,,,1,0
2340,2020-07-29,Tech,17.0,879.0,2 Year,2.0,9.0,No,,,,,0,0
2341,2022-02-11,Retail,4.0,205.0,Month-to-Month,3.0,11.0,Yes,,,,,0,0
2342,2020-02-27,Finance,16.0,781.0,1 Year,3.0,26.0,No,,,,,0,0
2343,2020-07-16,Tech,37.0,1851.0,2 Year,0.0,5.0,Yes,,,,,0,0
2344,2021-10-31,Manufacturing,45.0,2271.0,2 Year,2.0,20.0,No,,,,,0,0
2345,2022-03-20,Finance,35.0,1784.0,Month-to-Month,0.0,7.0,No,,,,,0,0
2346,2020-01-31,Retail,2.0,131.0,2 Year,1.0,10.0,Yes,,,,,0,0
2347,2021-03-26,Tech,4.0,188.0,2 Year,0.0,26.0,No,,,,,0,0
2348,2020-05-17,Tech,27.0,1357.0,1 Year,0.0,9.0,No,,,,,1,0
2349,2020-12-17,Retail,17.0,862.0,Month-to-Month,1.0,19.0,No,,,,,0,0
2350,2020-09-29,Education,4.0,222.0,Month-to-Month,2.0,20.0,No,,,,,0,0
2351,2022-09-14,Retail,33.0,1638.0,1 Year,1.0,0.0,No,,,,,0,0
2352,2022-11-12,Manufacturing,17.0,859.0,2 Year,2.0,18.0,Yes,,,,,0,0
2353,2020-09-11,Tech,57.0,2869.0,Month-to-Month,4.0,23.0,Yes,,,,,0,0
2354,2020-10-08,Education,11.0,577.0,1 Year,1.0,9.0,No,,,,,0,0
2355,2020-03-18,Healthcare,8.0,410.0,2 Year,2.0,19.0,No,,,,,0,0
2356,2020-10-01,Education,30.0,1515.0,1 Year,2.0,20.0,Yes,,,,,0,0
2357,2021-08-13,Finance,29.0,1433.0,Month-to-Month,2.0,27.0,No,,,,,0,0
2358,2020-04-20,Retail,10.0,511.0,2 Year,0.0,22.0,No,,,,,1,0
2359,2022-12-03,Tech,3.0,171.0,Unknown,3.0,14.0,Yes,,,,,0,1
2360,2021-01-29,Finance,13.0,636.0,2 Year,3.0,4.0,No,recoded_from_1,,,,0,0
2361,2021-02-22,Finance,3.0,160.0,2 Year,3.0,2.0,No,,,,,0,0
2362,2021-02-08,Manufacturing,16.0,811.0,1 Year,2.0,5.0,No,,,,,0,0
2363,2022-07-07,Retail,9.0,455.0,1 Year,2.0,27.0,Yes,,,,,0,0
2364,2022-02-12,Retail,86.0,4301.0,1 Year,4.0,14.0,No,,,,,0,0
2365,2020-11-15,Healthcare,6.0,341.0,Month-to-Month,1.0,24.0,No,,,,,0,0
2366,2020-11-08,Retail,17.0,900.0,2 Year,3.0,5.0,No,,,,,0,0
2367,2021-08-03,Education,17.0,878.0,2 Year,6.0,19.0,No,,,,,0,0
2368,2022-08-19,Education,2.0,105.0,Month-to-Month,4.0,29.0,Yes,,,,,0,0
2369,2022-02-05,Education,15.0,792.0,1 Year,1.0,29.0,No,,,,,0,0
2370,2022-02-03,Retail,25.0,1279.0,1 Year,2.0,9.0,No,,,,,0,0
2371,2020-03-20,Retail,21.0,1045.0,1 Year,2.0,29.0,No,,,,,0,0
2372,2021-06-06,Education,30.0,1524.0,2 Year,1.0,22.0,No,,,,,0,0
2373,2020-04-28,Healthcare,30.0,1529.0,1 Year,0.0,23.0,No,,,,,1,0
2374,2020-02-27,Healthcare,22.0,1098.0,1 Year,0.0,19.0,No,,,,,0,0
2375,2021-05-21,Retail,3.0,150.0,Month-to-Month,1.0,3.0,No,,,,,0,0
2376,2022-03-25,Retail,12.0,590.0,2 Year,0.0,29.0,No,,,,,0,0
2377,2021-06-01,Manufacturing,11.0,568.0,2 Year,1.0,30.0,No,,,,,0,0
2378,2021-09-22,Healthcare,5.0,282.0,Unknown,1.0,27.0,No,,,,,0,1
2379,2020-10-19,Healthcare,33.0,1664.0,2 Year,0.0,6.0,No,,,,,0,0
2380,2020-01-14,Retail,14.0,701.0,1 Year,2.0,0.0,No,,,,,0,0
2381,2022-12-11,Healthcare,21.0,1083.0,2 Year,2.0,9.0,No,,,,,0,0
2382,2021-01-16,Retail,6.0,297.0,Month-to-Month,2.0,15.0,No,,,,,0,0
2383,2021-03-11,Finance,16.0,803.0,Month-to-Month,2.0,1.0,No,,,,,0,0
2384,2021-06-15,Education,6.0,332.0,1 Year,1.0,20.0,No,,,,,0,0
2385,2020-12-06,Healthcare,3.0,140.0,1 Year,0.0,2.0,No,,,,,0,0
2386,2020-03-01,Tech,10.0,510.0,1 Year,3.0,15.0,No,,,,,0,0
2387,2021-06-28,Manufacturing,17.0,830.0,Unknown,1.0,18.0,Yes,,,,,0,1
2388,2020-01-15,Retail,24.0,1228.0,2 Year,0.0,16.0,No,,,,,0,0
2389,2022-08-27,Healthcare,8.0,423.0,2 Year,1.0,13.0,No,,,,,0,0
2390,2021-10-07,Healthcare,57.0,2860.0,1 Year,1.0,21.0,No,,,,,0,0
2391,2021-11-07,Finance,10.0,492.0,Month-to-Month,1.0,14.0,No,,,,,0,0
2392,2020-02-22,Finance,9.0,445.0,2 Year,4.0,8.0,No,,,,,0,0
2393,2022-01-24,Retail,23.0,1187.0,2 Year,2.0,21.0,No,,,,,0,0
2394,2021-01-19,Education,61.0,3030.0,2 Year,1.0,30.0,No,,,,,0,0
2395,2022-01-07,Retail,53.0,2635.0,2 Year,1.0,10.0,No,,,,,0,0
2396,2022-03-30,Retail,13.0,640.0,1 Year,1.0,13.0,No,,,,,0,0
2397,2020-07-24,Manufacturing,22.0,1129.0,1 Year,3.0,19.0,No,,,,,0,0
2398,2022-10-30,Education,27.0,1334.0,Month-to-Month,1.0,15.0,No,,,,,0,0
2399,2022-08-14,Finance,20.0,1001.0,1 Year,0.0,30.0,No,recoded_from_1,,,,0,0
2400,2021-05-13,Tech,26.0,1307.0,Month-to-Month,0.0,24.0,No,,,,,0,0
2401,2022-06-09,Healthcare,17.0,833.0,Month-to-Month,1.0,29.0,No,,,,,0,0
2402,2021-03-27,Education,8.0,412.0,2 Year,2.0,15.0,No,,,,,0,0
2403,2020-10-05,Healthcare,6.0,348.0,2 Year,2.0,23.0,No,,,,,0,0
2404,2021-04-03,Education,37.0,1838.0,2 Year,0.0,10.0,No,,,,,0,0
2405,2022-02-20,Tech,18.0,935.0,Month-to-Month,0.0,7.0,No,,,,,0,0
2406,2020-07-01,Tech,41.0,2073.0,2 Year,3.0,18.0,No,,,,,0,0
2407,2022-01-23,Healthcare,26.0,1296.0,1 Year,1.0,30.0,No,,,,,0,0
2408,2020-05-06,Healthcare,51.0,2598.0,Month-to-Month,2.0,27.0,No,,,,,0,0
2409,2020-09-15,Tech,3.0,196.0,Unknown,3.0,19.0,No,,,,,0,1
2410,2022-08-01,Retail,1.0,70.0,Month-to-Month,0.0,26.0,No,,,,,0,0
2411,2022-07-22,Education,7.0,348.0,2 Year,0.0,9.0,No,,,,,1,0
2412,2020-03-11,Education,26.0,1320.0,1 Year,0.0,16.0,No,,,,,0,0
2413,2022-09-06,Healthcare,34.0,1707.0,1 Year,1.0,9.0,No,,,,,0,0
2414,2020-11-08,Tech,5.0,256.0,2 Year,1.0,29.0,No,,,,,0,0
2415,2021-01-01,Finance,14.0,742.0,2 Year,1.0,12.0,No,,,,,0,0
2416,2020-02-14,Healthcare,19.0,1000.0,1 Year,0.0,10.0,No,,,,,0,0
2417,2022-03-12,Finance,21.0,1080.0,Month-to-Month,2.0,16.0,No,,,,,0,0
2418,2022-03-17,Tech,7.0,342.0,Month-to-Month,0.0,10.0,No,,,,,0,0
2419,2021-09-14,Retail,1.0,88.0,2 Year,4.0,5.0,No,,,,,0,0
2420,2021-08-19,Tech,41.0,2048.0,Month-to-Month,1.0,6.0,Yes,,,,,0,0
2421,2022-01-11,Retail,27.0,1343.0,2 Year,2.0,25.0,No,,,,,0,0
2422,2020-12-10,Tech,13.0,637.0,Month-to-Month,3.0,11.0,Yes,,,,,0,0
2423,2022-11-21,Retail,17.0,873.0,2 Year,2.0,13.0,No,,,,,0,0
2424,2021-05-16,Manufacturing,35.0,1734.0,Month-to-Month,2.0,7.0,No,,,,,0,0
2425,2020-12-19,Education,14.0,728.0,2 Year,4.0,25.0,Yes,,,,,0,0
2426,2022-02-21,Tech,1.0,65.0,2 Year,1.0,20.0,Yes,,,,,0,0
2427,2020-09-06,Manufacturing,35.0,1792.0,2 Year,0.0,21.0,No,,,,,0,0
2428,2022-09-09,Retail,19.0,965.0,2 Year,2.0,23.0,No,,,,,0,0
2429,2022-09-18,Education,18.0,935.0,1 Year,2.0,18.0,No,,,,,0,0
2430,2021-01-13,Manufacturing,6.0,331.0,2 Year,2.0,0.0,No,,,,,0,0
2431,2022-09-27,Education,20.0,988.0,2 Year,1.0,26.0,No,,,,,0,0
2432,2020-09-11,Education,7.0,356.0,2 Year,0.0,28.0,No,,,,,0,0
2433,2021-01-03,Finance,18.0,880.0,2 Year,0.0,14.0,No,,,,,1,0
2434,2021-02-26,Tech,1.0,50.0,Month-to-Month,2.0,17.0,No,,,,,0,0
2435,2020-09-12,Education,13.0,694.0,1 Year,4.0,11.0,No,,,,,0,0
2436,2020-01-01,Healthcare,11.0,561.0,1 Year,1.0,1.0,No,,,,,0,0
2437,2022-12-29,Healthcare,18.0,936.0,Month-to-Month,0.0,18.0,No,,,,,0,0
2438,2022-11-11,Finance,16.0,806.0,2 Year,4.0,3.0,Yes,,,,,0,0
2439,2020-10-17,Manufacturing,11.0,568.0,Month-to-Month,1.0,30.0,No,,,,,0,0
2440,2022-01-05,Healthcare,59.0,2965.0,Month-to-Month,4.0,23.0,Yes,,,,,0,0
2441,2022-02-20,Retail,16.0,800.0,1 Year,1.0,14.0,No,,,,,0,0
2442,2020-10-20,Education,52.0,2648.0,Month-to-Month,0.0,2.0,No,,,,,0,0
2443,2021-01-29,Finance,27.0,1377.0,2 Year,1.0,21.0,No,,,,,0,0
2444,2022-05-09,Finance,1.0,49.0,1 Year,5.0,25.0,Yes,,,,,0,0
